lyft_id,message
1306619204839641946,Quick question. Can I use a 2009 year car with lift? It said 2009 was good then got changed to 2010?
1307439536836788864,What would you like to know ;  Well actually actually this job is right up my alley I've been driving all my life professionally 25 years of taxi driving eight years a limo driving an ; d about five years of Shutle driving for Bmw and Audi ; When is Lyft going to operate in Vancouver because I'm all ready to go
1331442777851412740,I was looking for a ride not to be a driver sorry Taylor
1306293936699093922,Hi I'm in Vancouver  is Lyft  available  there ? ; Yes sure do I have to have class 4  license or BC for full license os fine ? ; Sure thanks
1322120049132460998,Hi，Taylor： I am still waiting for the road test for class 4 license. ; 28 of this month
1324769050476431884,i had to sell my car ; yeah vancouver is expensive ; yes please. i'll likely be without a vehicle until March 2020
1322596982202862574,"Hi Taylor ; Yeah this is new to me , I wondering if I can commit lots of  time for driving . I do have class 4 license."
1345711405467961916,Sorry I was not trying to sign up as a driver
1323039413299888656,"Actually i don,t have clss 4 license ; Yeah ; I m gona to take test for clss5 at 16 ; I would like to start work woth lyft ; With"
1008557517706503340,I tried calling in and inquiring but was hung up on. You have a good weekend.
1327030287718885768,I have passed the knowledge test. How to prepare road test?
1315968417861228676,"Hello Taylor, my car is a 2006 model and as I saw on the application the car is required to be not before 2010"
1329543420052203614,Yellow
1164735182896732218,I am interested and do have a class 4 ; Ok
1334041780330588654,Hi taylor I have to get a different class licenses where do I begin and is there help with this ; Awesome
1322250088232293302,"Hello , I just realize my car is not 2010 and up 😢 I have to pass  ; for now  Thank You ; No 😢 ; Thanks ; But if I do , I will sing up in the future"
1322476971453018354,I'm in Canada can you help me
1333682136734044714,I have 2005 Honda Accord ..not 2010 as your requirement..? ; I can get new vehicle soon after checking work .. thanks
1113970202504870338,"Taylor - I have the documents necessary to complete my application but am I eligible for the $500 bonus offer for completing 70 rides before Dec 19? Thank you. ; Done Taylor! Just the Commercial driving record submission (which I assume you'll upload since I sent direct) and the Police check - regarding latter, is ;  this not part of Background check? ; Thank you.  ; Thanks! ; Retired college instructor who loves tourism, teachable moments and the concept of a fair gig economy. I like being on the ground floor so I've also regi ; stered for Uber: it will be interesting to see how you compare, but you really should put on some info sessions and paint a positive light on the fact th"
1278312561212437152,Hi Taylor
1279171981008331320,I just gotta get my c4 license
1317081150150134042,I hv cls 5
1176603486517078992,Great ; Ok great can u setup training ; Hello ; Not yet just rfirst ealized I have to do knowledge ; Yes ; How do I fast track the driving test ; Great I jlgot told 5 weeks - u guys might want to get on this huge bottleneck
1309123645553455432,"May I ask a question  What type of insurance do you require? ; May I ask you when you are starting?  This year or next year?  Unfortunately, local taxi companies are trying to make suffer some experience drivers like ; I completed the background check ; I did, nothing changed. do I need to go to post office to show a Proof? ; A question  How much do you think a professional driver makes after paying for gas ?  I guess you have the stats in this regard"
1326381542233488360,No ; I have a brand new car and I am not going to do a commercial inspection
1322823131972850632,Hey ; I own a mini clubman 2016 ; Won't let me register the car. ; No
1349231408365652088,The issue is that I don't have a car
1313137002366673884,Ok ; Do you want me to send some documents? Or what?
1310826315870374358,Call me pls ; Call me pls ; Hey Taylor how are you ; I have a question ; If I don't have my own car then how can I drive with Lyft ; Stop 🛑
905791992001507510,I applied by mistake. I don't want to drive. Thanks  ; Thank you
1327226541800223686,I don't have my class 4 driver license yet
1346670836915813078,"pp . But it still not reflected on app. Can you check if you received my Commercial driving record from ICBC? THANK YOU ; Hello , I called to ICBC and asked send to you email Commercial driving record. It no option for me to do online. They send , and I punched FENESHED on a ; Unfortunately I can't do it online because one of identification ICBC steps required provide DL serial car number. I don't have this card It will be sent ; I send now photo copy of my Commercial Drive record to email from my private email, please check Thank you ; Send 3:10pm , can you check please if you received? Please Thank you"
1314103173225787928,Hi I upload lots of time but I didn't know what's the problem why not system except
1313491525196615754,Still thinking about it Taylor. ; 21 years. ; 2016 and 2017
1341366129721225216,Sorry. My car is too old. 2008.  And I m not rent a car ; I don't think their car is newer
1306408049490762522,N COPY
1286520832883182528,"Hi Taylor, thank you for your message. I'm interested in driving for Lyft but I have a few restrictions: 1. I only have a class 5 licence and dont have t ; he intention to get other types of licences as of now. 2. I am international student in Canada limited to 20 hours of work per week, is that ok? 3. I don ; 't have a car at the moment but am looking at buying a new fully electric one in Spring of 2020. What would be my options?"
1319645075887866684,Yes
1332257605204224656,Hi Taylor. Thank you for getting back to me... I'm actually not interested in driving... was actually trying to just download the app to use the service ; Great thank you
1140719895011099218,"I would like to drive for lift but my car is a (neer mint) 2001 Audi A4 Quattro 2.8L so I qualify... Sorry ;   That's too bad, there are so nice cars that are from years before 2009. How did Lyft come up with this number? It seems to me that it is a way of profi ; ling people, there by keeping a some very nice people and vehicles from earning an income.   Has there been any lawsuits pertaining to this ""profiling"" y ; et?   "
1319480793263262526,I will tonight
1338748981457008786,Hi Taylor ; I have class 5 & still in the process of getting class 4. I will take the Class 4 knowledge test this week & then will take the road test the week after. ; Done. Thanks! ; Yes. I already downloaded it ; I just need to complete some documents related to class 4 ; I will upload required documents shorly. I do not have any questions at the moment. Thx
1341029048738298562,"Hi, sorry I am not interested anymore after spending ¤150 for nothing already."
1328812102723181046,Hello ; Could you active my account
1318847699896445932,Hey Do you need your own vehicle to become a driver or are  there other possibilities? ; No when I was opening account I just was interested in all vacancies as I believe lyft will be huge success in vancouver. You can unregister me as a driv ; er and I will look at your career ls page for opportunities if that is ok
1056966806146657184,"Thanks for your help but I decided not to join. I don't have the time or the money to get a class 4 licence. I'm a single dad of 2 young boys I don't hav ; e the extra time or money to get the licence. If only BC would given up this whole issue with class4.  I was hoping to make a little more cash on the sid ; e.  "
1327665580542128596,Hello.This Jumaa. ; I have class 4 License.I have a question please how can I finish my application and start doing background check ? ; Can you tell me please where I can add my license ? ; Thanks.Because I donot vehicle information yet.I wouldn't let me go the step after.Can I send it to you through message .?!
1314074399103297924,"Hi Taylor,  I have sent many times the ICBC commercial abstract but still they didn't get it ; Can I send via email ; Also I went to the police department to get vulnerable check, they have asked contact information about the lyft, Contact person name /address and phone number. ; Hi,I submitted vulnerable sector but Lyft rejected that vulnerable check information, I got a copy from triton Canada, Triton checked my Vulnerable and b ; If I want to do again it's cost $75 for me.. ; Okay  Thanks ; s have received ¤100 after submitted their police check...  To get these bonus what will I have to do from my side?  Thanks "
1335222275004253062,"offered if I make a certain amount of trips in a certain amount of days, and he said it started when lyft became available or my driver application was a ; I'm halting my application since my new car doesn't arrive for another 5 months and my current car is ineligible. I want to try and make the extra money  ; Yes please"
1342908305034707520,"hi, taylor   i think i submit all document as per request. do i still need anything else? ; hi, taylor   i think i submit all document as per request. do i still need anything else? ; hi, taylor   i think i submit all document as per request. do i still need anything else? ; all pass negitive"
1329855775123923246,Hi  Yes when it's come to Vehicle I have hummer h2 2005 it's says has to be newer vehicle ; No but my nummer’s condition in much better then 2010 ; Is ; I got it with Uber  Thanks ; Ok thanks
1333751244325468840,"Hey Taylor, my car is older than 10 years but in amazing shape. Think you can help me with that? ; No I don't. No worries. Can you take me off the subscription list please? ; Thanks."
1310392546903925274,I can't get my class 4 ; I jus recently got my 7n
1324244887804040028,Hi Taylor! Thanks for your message. I'll finish my registration later because I didn't buy a car yet. Thanks I advance
1295723958957289588,Hi Taylor  Can I speak to someone regarding questions I have? ; Would like to talk to someone please ; Is there a number I can call?
1325527327081714244,"I was going to join, but then i saw that only vehicles 2010 or newer are allowed.  Mine is a 2007"
1216522365748767164,"Hi Taylor on the fence about this not sure if I want to put KL mileage on my car that I've just bought and it the payout works out versus what I lose in  ; depreciation "
1306931100554631404,Oh hiTaylor this was the message when l sent my vehicle registratio ; n could you explain what that means  because as lunderstand our veh ; icle registrations don't have pictures on them only our drivers lic ; enses have --It looks like your ICBC vehicle registration was rejec ; ted because: the photo uploaded isn’t a registration. Take a moment ;  to resubmit here:
1324891913207781948,"Hey Taylor, I'm interested in becoming a lift driver ; But I'm a little scared because of the government and the laws in my area, will lift be limited by geo fencing ?"
1327635833966099094,"I am not a driver ; Wrong message send,,sorry"
1320654620181121984,"I don't have four doors car. I have 2 doors car,of 2008 models."
1309128053658376762,Have class 1 bc licence. 42 years transit operator. Interested but not prepared to provide sensitive information at this time.
1349712133463716272,Hi how's it going ; I'm good ; I'm going to use my wife's car ; And I will upload that this weekend ; And get the car inspection after Christ ; Christmas
1325228817212146234,My car is a 2007 so unless I can rent I can't drive ; Maybe I would need a few weeks to find out
1327305080358908142,"Hey Taylor! Much appreciated, I am just waiting to take my road tes ; t and get a few things in order as I am in processes of getting a b ; etter car for this role. 👍🏻 ; Or more fuel efficient I should say ; Perfect, thank you! ; Amazing, very helpful and much appreciated"
1303661241782241434,"Hi Taylor, I'm just working on getting my class 4 licence. ; Does Lyft provide any support for people trying to get their class 4?"
1334336826524514916,Hi my permanent resident card is in storage and it's a few hundred kilometers away. Would my permanent resident documents work?
1331730109122584748,"I sent email to Lyft a few days ago asking for help to pay the ¤75 fee charged by VPD for background check. Haven't heard back. ; The bonus offer doesn't help me. I need the money now, not later. You are willing to pay hundreds of $ to train drivers but not cover $75 fee for me! It  ; makes no sense. So can Lyft pay for my ¤75 fee or not?  ; How much are you paying Valley Driving School to train new drivers?  I will not be proceeding any further with my application. Please DELETE all my perso ; nal information I have provided to Lyft forthwith. Thank you!"
1313282672867373986,I already did few times I emailed ; It doesn't work if I go trough Icbc site it says information are incorrect and after I try few times site shuts down I tried many times ; I called icbc today and they emailed me fresh abstract ; I can forward this email to you ; Done ; Hmmm looks like they only send regular one I'm going to send you commercial one too which I got few weeks ago from icbc office ; Icbc is a joke one time they lost my medical and canceled my driver's licence
1208591855427443682,I don't have a commercial license but I have a class 5 license ; Can this work ; Please ; Yes
1327591224916256930,Need help with class 4 licence
925405577909613202,What is outstanding ; Can you use a rebuilt vehicle? If it passes the inspection ; No it's a different one ; 2017 Honda Civic ; Ok
1319797165923132096,I need to get my license updated to class 4 first ; No.  Just have to write and road test. ; Not sure what you mean by commercial driving record.  It will just be my driver abstract.  Not commercial ; Ok thanks
1319916842572042578,Have you start the service in Vancouver yet
1328035269112181306,Not interested
1345620060630849882,"Hi Taylor. I'm preparing for the Class 4 knowledge test. Once I pass, I will get back to you for the application. Thanks for your text."
1311024872906261094,Hi Taylor ; I've submitted my police information and vulnerable sector check and it keeps getting rejected. I need to know why.
1306720230395915022,I'm disappointed that I dont have a class 4. I'm still studying for the knowledge test.
1321035867561900424,I still car shopping. So I can't finish my application until I add the car. ; Yeah. Sure
1322566674712991768,Please remove me that was by mistake I just wanted to get ride in Vancouver
1109886072170507336,"Hi Tyler, I am getting cold feet with this process, I am loosing interest! ; I will talk to you later, have to go to work now ; Hi again, So, I am discouraged with how much you really  make ¤! Also this criminal check, being an American company, in Trump era and having all my life ;  out there is not appealing ; My social media,family, friends"
1341757886640353380,"HI Taylor, may I ask you to delete my account/profile.  I have decided not to take on a part time job now.  Sorry about that.  Thanks Regan"
1213201970393048048,"Hi, I don't have a car right now, but I was looking for details on what kind is eligible for use with Lyft and what kind of license ; Actually I just realized something important. I only moved to BC from Quebec last year in August: I don't have 3 years of BC driving ; Nice, just signed up for one in about 2 weeks"
1303117748059040526,Yes good morning Taylor I'm from Vancouver and asking me too many information address etc. That's why I didn't finish my application and I already have a ;  class 4 and clean driver's license thank you..
1305476361992452994,"thanks Taylor, I will this weekend, geting my vehicle inspected"
1334833130267920994,"Hi Taylor , I will get back to the application when I back from overseas in Jan 2020. Thanks. ; Thanks"
1343982523090152028,Please cancel
1348095205113059956,Can you remove my application. Was trying to set up customer account not driver   Thx
624092454595834856,Thanks Taylor! Working on it. Takes lots of time
1322469471487434944,Thank you. I don't want it anymore ; Thank you
1306490067311677944,I still don't have the class 4 yet
1331408191021420694,They told me that they deleted my account. I was trying to sign up for the app so that I could utilize Lyft to go places I do not want to be a driver. Ca ; n you delete me from the system please?
1320633856261247042,Ok ; I have class 4 license and my driveing record is only near 1 and 1/2 years in bc .so i am eligible for the lyft .
1096851271202837916,Don't have a vehicle (personal one is to old) - let me know when Vancouver get sorted with its Lyft rental options
1321731071558918738,Hello ; Ok ; I am busy for couple of days ; Later on
1321115673747331148,"nds. If you are avaliable, it would be much appreciated if you text me back either Sunday or Monday.  Thanks, Mohammed. ;  you please inforn me on who will pay for my 2019 Toyota Camry (HYBRID) Commercial Inspection? Lastly, I am going to work so I will be busy for the weeke ; ancouver Police checked my Criminal Record BEFORE showing me the Chauffler Permit. I also have a Chauffler's Permit which is valid for 2 years. Also, may ;  We only have an ICBC Driver's Abstract and Claim History. So, I may have not understood by what you meant by a ""Commercial Driving Record."" First, the V ; Hi Taylor, This is Mohammed and I am driving a taxi from the last 25 years (Black Top Cabs) in Vancouver. And, we don't have a Commercial Driving Record. ; Hey Taylor, I hope you saw that I said ICBC only has a Claim History and Driver Abstract for Taxi services. We don't need/carry a  Commercial Driving Rec"
1121765069465291000,im class 5 not class 4 ; yes but how? do  i need to pay
1348722274707730894,"Hey Taylor, i need to get my class 4 and veh insp before I can drive for Lyft. Let me know if you have any tips in those areas. ; Thanks. And it looks like the class 4 is pretty easy - similar to a class 5 but with a walk-around beforehand, i.e. I won't need weeks of instructed trai ; ning. Sound about right? Have you heard any news about a backlog with ICBC testing with a surge of class 4 applicants?   Also, what's a more accurate dat"
1309789696590539332,"ich was used to eliminate my name from a possible match to anyone who may have had a pardon for an offence as well a criminal record check.  ; Hi Taylor, I got an email about a criminal background check. I already uploaded the thee pages I obtained through finger prints from the poice station wh"
1291361645438321606,Taylor; Can I drive for Lyft with a 2015 Accent?
1350342372772852066,Hey Taylor ... I have a class 4 learners license that's why I didn't complete the application... ; If I can apply with learners and then update after getting full licence we can do that .. otherwise as soon as I get license I will update my application
1297275077321063008,I have submitted my driving record  bc_docs@lyft.com ; What action do I need to take
1319926315977425760,Can you please remove me from your list?
1085528384485357694,Hi Taylor
1322393567938120402,Help
1339607733925356392,I do not have a Class 4 license yet.
1303264055696546552,Legal
1314561751226122764,"Hi Taylor, I have a class 2 license but I'm wondering about your standards for the cars you allow ; It's a 2009 unfortunately. Toyota"
1334302204351955700,So I'm on the journey.
1334803723924087450,"Hi, I don't have a new enough car right now ; Yah I guess I could"
1245623034952139330,When you have time i do not have class 4 licence
1314629443870343720,I'm in the process of getting my class 1 license still so I'll reply back once I have that first. It won't be till mid November
1349011734032155412,I dont have a commercial vehicle inspection and I dont have a class 4 license. ; Still trying to figure out if it is worth it
1100279347218032922,My car is too old! 😩
1331495751332817564,Hi Taylor can you please check my application?what's wrong with it?waiting for your answer.Thanks!
1122178633319143776,I send you the Comercial driver abstract let me k ow if is any problem. Thanks
1320304763588337702,Going to pass for now thanks.
999475965607838674,"Hi Taylor. Does Lyft reimburse for any application, license, inspection cost? ; I just passed my class 4.  ; If I get my car inspected by Canadian Tire for Uber, can I use the same inspection report for Lyft? ; How do I receive a new driver's bonus? ; When Lyft gets approved to operate in BC, am I required to purchase individual licenses to operate in areas Coquitlam, Vancouver, Surrey, etc?"
1338439121533448248,I made a mistake. I don't want to be a driver but rather a customer. Please delete my driver application
1326481324355750012,I'm in the process of purchasing a new vehicle. I have the 346 with air endorsement license ; Sure. I recently had my physical (July 2019) and submitted it to the licensing branch
1326322571796482388,What are the new regulations for ltr drivers in province of B.C.?
1243836275784440426,Like DL # etc How private is the site
1345835595422654552,Hello Taylor
1326023692726172474,i have class 5 driver lcinse
1326508329948627150,"Sorry, I downloaded the wrong app, I am not a driver.   Cheers"
1314258955840537352,My car is too old. So no point in continuing with the application
1290307468939583680,Can we talk on the phone? ; I do need help ; You can me right now ; 7782234412 ; Thank you Taylor
1331757253747438536,"Hi Taylor, thanks. Getting my inspection on Sunday and driver Ed class on Monday. Will upload docs soon. Thanks."
1267613022670405964,Hi there I'm just about to to do my driver's test next week to upgrade my class of license which is why I stopped short of completing the application ; Ty!
1123974447064847128,"stop sending texts, not interested ; thanks!"
1328746289809873200,Hi Taylor I hope everything is going well.My drivers license is class 5 and My car is Honda 2002. Thats why I stop my application form. Thanks have a good day.
1314246952425306524,Hello as I don't have licence yet I am working on it .I also  booked class 4  learning session on October 15 in Langley .
1328520746376026608,i only have class 5 thats why i stopped
1204819786644611742,No thanks
1347673588026048556,Hi Taylor. I am in the middle of getting my Class 4 and have my Road Test scheduled for January 3rd so not ready to go yet. I take it from the applicatio ; n process for Lyft that I have to get a Commercial Vehicle Inspection before I can proceed any further so hope to have the process completed sometime in  ; the next 3 weeks or so
1342964160816155140,Got an older car!!2004 Honda Civic ; None!! ; Thanks
1319626500013431366,I download the wrong app. Don't want to be a driver Thanks
1329176185369055706,"Yeah I didn't finish my application, I still need to get my cvi done, does the cvi have to be done by Canadian tire? And how much does it cost?"
1317420517444980842,Sorry I am not qualify as my vehicle is 2006.
1344851408196100830,Hi Taylor ; Yes I have class 4 BC driver license ; Yes I have your app my phone
1312406115097024522,Hi there this is Marit
1308276072522568270,I have everything  except car I have car four door 2001 model
1221802258084218948,Hello ; Taylor ; Is everything else approved? ; Wat about my commercial driving record? It still says pending approval
1321222222511310978,Apparently my car is too old so i dont think its possible for me to be a lyft driver here ; No because it's still in good condition. I drove it to calgary and back a month ago.
1338732814590661434,Hi taylor Good afternoon what are the requirements for it?
1341758646900351230,Hi Taylor  I own a 2019 Mercedes Benz Sprinter van. It has 11 passenger seats. Do you have a need for this type of vehicle? Thanks  John Carter ; I also have a class 1 license. ; No Thanks anyway.
1344025887176119268,Sorry I just stopped with my application because I don't have a vehicle with four doors yet ; So I am working on getting one ASAP. ; Just class 5 now. ; Ok thanks ; Ok thanks appreciate it. I'm registered for an education session on Tuesday evening ; Well good question. What is the most preferred vehicle for a Lyft driver? ; Okay thanks
1344883811208708626,Hi Tyler I was trying to get my tv going and filled out something that I didn't read sorry
1322433702681094422,I have a problem with my application because my car is a 2002
1114163903438516392,I don't have an up-to-date vehicle. It's older than 2010 and no immediate plans to buy a newer car
1322196962430388780,I don't have a class 4 license don't plan on upgrading so I'm not a good fit to finish the application
1341789184077990672,"vehicle and I don't want to use my Q5.  My RDX only has 114,000 pampered kilometers and is showroom clean. Oh well..... ; No thanks.  Your system says my mint condition 2009 Acura RDX is too old.  I have a 2013 Audi Q5 that qualifies but the reality is the Acura is a better  ; Ok.  Thanks for informing me of the source of the regulation.   All the best."
1325204201114280936,"Hello Taylor, I do have some questions regarding my application and I will get back to you in about an hour as I am in a meeting - thank you ; Good morning TAYLOR, do you have a few moments to answer some questions now? ; I'm on the road now and whenever I can stop I will send you the questions( like now): 1. When will you people be open for business in British Columbia Ca ; nada? 2. What do you recommend are the best cars for this business. 3. I have a regular drivers license ( class 5,6 ). Is this good enough? ; How can I sign up at Valley driving school to get class 4 license"
1328007850463832486,"I thought I can book a car now , I am not interested in becoming a driver, thx ; I thought I can book a car now , I am not interested in becoming a driver, thx"
1324792677988407568,"Please remove me, I sent in error ty I'm not a driver I'm a passeng"
1349210719809843546,Hi I need  help
1328795359366404438,When r u guys start operating in Vancouver ?
1327703554794635636,"I'm going on Saturday to police agency to get back around check ; Let me try it my self, if I'm unable to do it I'll let you know ; I tried on line, some reason it's not working"
1189283080636459184,Yes I know. I'm studying for the license ; Already attended one on Oct 1. I'll upload new license when I obtain my license.
1315550970994862860,I'm going on a trip. Back at the end of the month
1325262628246202522,Thanks Dear i am looking a car to add in your company  curretly i am driving taxi.i have 2008 model car and living in Vancouver. ; Yes thanks.is it possible i can register
1273460612701179966,Made a mistake clicking on it. Not so interested in driving. Thanks.
1329842541671510136,I don't want to drive ; I want to use the service ; Please remove me
1305822846731983636,But surely if that was the case then you would have your current drivers on the road right now working that were approved but I noticed that there is not ; Fair! Thank you ; my new career has quite a few days off so I'm hoping to pickup some odd jobs on my days off ; That's great. Whereabouts do you drive?
1340806674763514820,Unfortunately my car does not qualify.  I have a 2014 Mustang GT convertible 2 door. ; No ; Yes thanks
1321269427700118338,"Yes, I need your help to upload the record ; Yes, please!"
1232277753171721054,Hi ; Yes ; 1 ; 2018 Xc90 black  7 seats ; In which city I can drive? ; I live in Abbotsford BC
1322596889091519452,i have suv year 2008. can i rent your car . if yes how charge.
1323941660427800976,I dont have class 4 license yet but plan to get one. So how can i finish the application form?
1259543612596968072,"Ok later, thanks"
1348912539954516524,Hi I do have some questions but was going to email admin
1322113929673171306,ment. ; o join your company is because I'm currently working as independent   hail riding driver. I was going to sign up.but my vehicle does not met your require
1319133708350181948,I sent it yesterday to bc§docs¡lyft.com.  might take a few days
1314153816110811786,"I sent it already if not receive it ,I can send you s copy tell me how it is possible. Thanks"
1325829514420679254,Not interested in being a driver. I meant to download app for riding only
1330437426307203662,"ct?I am also hesitant to provide my SIN too early given I am not working for Lyft yet Thanks.  Brian ;  soon. My understanding is that I can enter the car's info that I want to buy for now and can confirm later with Lyft when I have the car.  Is that corre ; Hi Taylor, sorry for a late  response.  I haven't finished the application because my current car is not qualified so I am planning to buy a new car very"
1234790545994719472,"ing in Calgary i will be more happy to serve Lyft. "
1310586027281576132,Hey Taylor I'm still preparing for the class 4 can I do the vehicle inspection now?
1252444592849174790,"Help ; al record check to clear my current job. I was hoping since it wasn't that expired, that maybe you guys could accept it anyways so I don't have to pay fo"
1321330536241672618,"Hi there, I accidentally registered as a driver. I don't have a vehicle I was just trying to be a passenger"
1051694731038118730,"Hi Taylor, sorry for the mixup but I'm not a candidate for a Lyft driver, just a user. Cheers  Ian ; OK tkx"
1329847181713461550,I am just not ready at this point.  I only have a Class 5 license.  How much profit can I make before I spend a ton of money to get started?
1322636455520936778,The intention w signing up was to be a customer Not a driver. Please cancel. ; Thank you ; Not interested in driving. But I will be a customer.  Thank you.
1327623366277798254,Hi Taylor ; I dont have a car and I dont want to rent one. I wanted to make money not lose money.... anyways no thanks
1309489138585362950,"Hi Taylor ; Is there anything I can do to complete the application ; Thanks, extra supplement income and meet new people ; May be around $2000 per month ; It depends on the day and my other work ; Do you have more details about your pay? ; Thanks, what is the status of my application? Why is this taking so long to approve driving check? ; Thanks ; Hey, May I please know the status of my application? ; Can anyone please give me an update?"
1323262542684930298,Not intersted any more
1307651528706767330,I am not interested in the driving part. I am interested as a customer. Sorry for the confusion. Can't wait for you to be in Vancouver finally!
1322546825442830336,I changed my mind about this. The class 4 thing is way beyond me at this time thanks anyway
1328002298533620244,"Hey Taylor, I will when I upgrade my car, I have a 2009"
1306185317556799592,Hi Taylor i need some help
1344018719413797818,Hey i didn't finish it because i only have my class 5regular driverslicense ; I have registered for todays class at 6. What other steps can we complete in the meantime
1063295322258241444,"p ; . Now you am being pestered with texts and emails bro complete my driver application which I don't want and can't seem to stop.  Please make it stop! Hel ; ls confirming my account changes sent me a kinke where I provided my email, phone, then asked for my driver's licence. Looked wrong, so I didn't complete ; I didnt intentionally apply to be a driver. I was updating my info as I am travelling today and wanted to be able to use Lyft while away. One of the emai"
1318574084778607440,Hi Taylor. I dint have a class 4 license yet. I am in the process of taking the written test within the next few weeks ; So i cant request for commercial driving record yet from icbc
1326029950132329194,"Hi Taylor,so far I'm good but I hadn't time last week to complete the application.i have to go to Canadian tire and ICBC and police...this week I'll try  ; to do it and I'll let you know if I need help. thanks for asking man!"
1165275517798664744,Could you call me please 779-847/5587
1319906451445083074,I have a 2006 car
1334000663877612286,Hello Taylor ; Taylor why its taking so long with my application ; Flexibility of the work at my own time and plus i like driving and intracting with public. ; At this full time and takecare of my kids with dropping them off to daycare and pickup as well ; All days of the week ; Can you check my driver application its still pending
1335134811464710682,Hi Taylor ; That's I don't have yet I only have class 5 & 6
1322258639110695392,"You can call me anytime, got some questions to ask thanks"
1317084441000835274,Hi
1334081604465135776,"Will a driver require some sort of permit to operate in each municipality (i.e. one to pick someone up in downtown Vancouver, and one to drop them off in ;  Richmond (airport)?"
1320626147547031846,Yeah I need to get the class 4 license still
1311441730790103514,Taylor stop messaging me i accidentally signed up
1319193800915218952,How to get class 4 do ; So hard
1330213398759657862,"Hi there, do you know when you expect to start operating in Vancouver? I am getting the commercial vehicle inspection today"
1320655747808641558,Call me first ; Yes I do ; 2008 Nissan Versa ; Ok thank you ; I'm going to look for new car
1344888508753445116,Which number can I call back ; Hi Taylor   Reuben here
1327583013108157190,"Hi Taylor, how are you?"
1341117756970697368,"I've completed everything on my application except for a CVI on my vehicle. Iys a 2020 hyundai palisade, it needs a CVI? ; I'll try again once I get home"
1332989913804069070,Hi i want to cancel my application and delete me account ; My accoubt
1099554722102746930," that it had to be so specific but I'm looking forward to it regardless.   Thanks for reaching out!  ; Hey Taylor.   I can't wait to drive for Lyft.   I'm currently working towards getting the proper license to be able to drive for Lyft.   It's unfortunate ; Hey there.   Got my Class 5 license.   Wanted to learn more about the LYFT/Valley Driving school partnership.   Cheers"
1332630831278699004,I dont have a new enough car  Sorry
1008633034408376826,"I DO NOT want to be a driver, just want to be a passenger when it comes here to White Rock, BC!! ; Thank you"
1309273805663075066,I accidentally signed up for Lyft driving thinking I was signing up as a potential passenger. I want to stop receiving emails and texts.
1275038724270695252,I don't want to be a driver  = this was submitted accidentally
1318854188669502006,Hi Taylor. I'm in the process of buying a car that is 2010 or newer so I don't think I qualify yet. ; Yes I have my class 4 ; Just the car
1200925261631668862,I don't one one I made a mistake
1325450507329094354,"Hi, I am kind of registering my car Benz just to open up my application, but It's not the Benz I am going to use, I am trading my 2016 cargo van for a ca ; r to use to supersede the registration of my Benz for a new car just get registered for awhile,  while I am on process to trade my van. ; Yes and I am currently a Coast Mountain Bus Driver ( Translink)"
1252041524765659678,"I'll update my info as soon as I get the class 4 licence, thank you!"
1314274485676761248,"Hi Taylor, my car is 2003, I don't qualify to apply, please may I be removed from this contact list?"
1161015692016446368,"I only have class 5 ; Thanks for the info, I'll register for that shortly."
1058377214984477364,STOPALL
1321817703835845266,"I don't have a 4 door vehicle so I can't do it ; No, i only have my own vehicle"
1322762336874602764,"Hi Taylor, I believe all I have left to do is class 4 license and the vulnerable sector check."
1331259754732984908,Just have a question? ; 1. How much commission u charge ? 2. Who pays commercial insurance ? It's driver or Lyft ?
1327609380154722948,"I don't want to be a driver ; Yes, didn't want to be a driver"
1319819632127357420,Hi I am very busy with some personal stuff now and can't work on my profile. Could you please either completely delete it or postpone it?!
1341832487490277408,Hi ; I can ; I'll get one of those today also
1310969538583339444,Can I ask something ?
1309188335733127956,Okay thanks :) ; I'm a limousine driver for 34 years ; I have a 2005 Ford vehicle
1323000505446044240,"Hi Taylor, Thanks for contacting me. The reason I didn't continue with the application is because I am a city bus driver CMBC and I don't know if the com ; pany will allow me to drive with other company because the restrictions in ours etc."
1322246317285984936,Hi sorry have beenninbcanp for a while had to much to do I'm free now
1320023599610962714,Hello Taylor. I am working on getting a car. I have been a class 4 driver for over 30 yrs.  Iam waiting on the Car.
1324140056151226384,Hii ; Can you call me 6045371398 ; So whats the rules for students to drive lift if they have class 4 licence
1349386906923864712,I need to sign up but also need a vehicle to drive. Let me know how it works..
1306290338685900930,Need more info car I need
1343982193495306976,"Hi, I have only class 5 Drivers license"
1322866415562670852,I have a 2 door ; Nope ; Ok
1323371888194773004,Hi Taylor.
1313604937944508452,"Hi Taylor, I do not have class 4 license yet and I am planning to get it by next month. That is why the wait."
1324777531425309460,Ya sorry not going to pay for a safety inspection on my vehicle ; Tell me what you need and give me a few days to get it done ; Class 1 ; Alright I'll get that done tomorrow ; Done that but they say up to 10 days and I booked my safety inspection for tomorrow ; My license plate is custom and isn't being excepted on your app ; I just looked at my application and it's a green check now lol ; So I've just redid the drivers record as I sent my regular 5 year and I see there asking for a commercial N ; Otherwise I've done ever else except the RCMP record check (which I'm waiting on) and vehicle inspection (which will be done tomorrow) ; Did it anyways but can't say I'm a fan of sharing that info with someone I don't know ; And who says there not going to share it too ; Now that I've gone through all of this? ; Or should I just quit while I'm ahead? ; Well??
